Level/Niveau,Hierarchical structure,Structure hiérarchique,Code,Parent ,Class title,Titres de classes,Class definition,Définitions de la classe
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),155112,15511,"Silver ores, concentrates and mill bullion",Minerais et concentrés d'argent et lingots d'usine de concentration de l'argent,"This subclass comprises silver ores, concentrates and mill bullion.",Cette sous-classe comprend les minerais et concentrés d'argent et les lingots d'usine de concentration de l'argent.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1551121,155112,"Silver ores, concentrates and mill bullion",Minerais et concentrés d'argent et lingots d'usine de concentration de l'argent,"Silver ores, concentrates and mill bullion.",Minerais et concentrés d'argent et lingots d'usine de concentration de l'argent.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),155113,15511,Platinum group metal ores and concentrates,Minerais et concentrés de métaux du groupe du platine,This subclass comprises platinum group metal ores and concentrates.,Cette sous-classe comprend les minerais et concentrés de métaux du groupe du platine.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1551131,155113,Platinum group metal ores and concentrates,Minerais et concentrés de métaux du groupe du platine,Platinum group metal ores and concentrates.,Minerais et concentrés de métaux du groupe du platine.
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,15521,155,Bauxite and aluminum oxide,Bauxite et oxyde d'aluminium,This class comprises bauxite and aluminum oxide.,Cette classe comprend la bauxite et l'oxyde d'aluminium.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),155211,15521,Bauxite and natural alumina,Bauxite et alumine naturelle,This subclass comprises bauxite and natural alumina.,Cette sous-classe comprend la bauxite et l'alumine naturelle.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1552111,155211,Bauxite and natural alumina,Bauxite et alumine naturelle,Bauxite and natural alumina.,Bauxite et alumine naturelle.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),155212,15521,Refined aluminum oxide,Oxyde d'aluminium raffiné,This subclass comprises refined aluminum oxide.,Cette sous-classe comprend l'oxyde d'aluminium raffiné.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1552121,155212,Refined aluminum oxide,Oxyde d'aluminium raffiné,Refined aluminum oxide.,Oxyde d'aluminium raffiné.
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,15522,155,Lead and zinc ores and concentrates,Minerais et concentrés de plomb et de zinc,This class comprises lead and zinc ores and concentrates.,Cette classe comprend les minerais et concentrés de plomb et de zinc.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),155221,15522,Lead ores and concentrates,Minerais et concentrés de plomb,This subclass comprises lead ores and concentrates.,Cette sous-classe comprend les minerais et concentrés de plomb.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1552211,155221,Lead ores and concentrates,Minerais et concentrés de plomb,Lead ores and concentrates.,Minerais et concentrés de plomb.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),155222,15522,Zinc ores and concentrates,Minerais et concentrés de zinc,This subclass comprises zinc ores and concentrates.,Cette sous-classe comprend les minerais et concentrés de zinc.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1552221,155222,Zinc ores and concentrates,Minerais et concentrés de zinc,Zinc ores and concentrates.,Minerais et concentrés de zinc.
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,15523,155,"Other metal ores and concentrates, n.e.c.","Autres minerais et concentrés de métaux, n.c.a.","This class comprises other metal ores and concentrates, n.e.c.","Cette classe comprend les autres minerais et concentrés de métaux, n.c.a."
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),155231,15523,Ferro-alloy ores and concentrates,Minerais et concentrés de ferro-alliages,This subclass comprises ferro-alloy ores and concentrates.,Cette sous-classe comprend les minerais et concentrés de ferro-alliages.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1552311,155231,Ferro-alloy ores and concentrates,Minerais et concentrés de ferro-alliages,Ferro-alloy ores and concentrates.,Minerais et concentrés de ferro-alliages.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),155232,15523,"Other miscellaneous metal ores and concentrates, n.e.c.","Autres minerais et concentrés de métaux divers, n.c.a.","This subclass comprises other miscellaneous metal ores and concentrates, n.e.c.","Cette sous-classe comprend les autres minerais et concentrés de métaux divers, n.c.a."
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1552321,155232,Cobalt ores and concentrates,Minerais et concentrés de cobalt,Cobalt ores and concentrates.,Minerais et concentrés de cobalt.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1552322,155232,"Other miscellaneous metal ores and concentrates (except cobalt), n.e.c.","Autres minerais et concentrés de métaux divers (sauf le cobalt), n.c.a.","Other miscellaneous metal ores and concentrates, except cobalt, n.e.c.","Autres minerais et concentrés de métaux divers, sauf le cobalt, n.c.a."
2,Group (three-digit standard codes and four-character alphanumeric codes),Groupe (codes types à trois chiffres,156,M61,Waste and scrap of metal,Déchets et rebuts de métal,This group comprises waste and scrap of metal.,Ce groupe comprend les déchets et rebuts de métal.
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,15611,156,Waste and scrap of iron and steel,Déchets et rebuts de fer et d'acier,This class comprises waste and scrap of iron and steel.,Cette classe comprend les déchets et rebuts de fer et d'acier.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),156111,15611,Waste and scrap of iron and steel,Déchets et rebuts de fer et d'acier,This subclass comprises waste and scrap of iron and steel.,Cette sous-classe comprend les déchets et rebuts de fer et d'acier.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1561111,156111,Waste and scrap of iron and steel,Déchets et rebuts de fer et d'acier,Waste and scrap of iron and steel.,Déchets et rebuts de fer et d'acier.
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,15612,156,Waste and scrap of non-ferrous metals,Déchets et rebuts de métaux non ferreux,This class comprises waste and scrap of non-ferrous metals.,Cette classe comprend les déchets et rebuts de métaux non ferreux.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),156121,15612,Waste and scrap of aluminum and aluminum alloys,Déchets et rebuts d'aluminium et d'alliages d'aluminium,This subclass comprises waste and scrap of aluminum and aluminum alloys.,Cette sous-classe comprend les déchets et rebuts d'aluminium et d'alliages d'aluminium.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1561211,156121,Waste and scrap of aluminum and aluminum alloys,Déchets et rebuts d'aluminium et d'alliages d'aluminium,Waste and scrap of aluminum and aluminum alloys.,Déchets et rebuts d'aluminium et d'alliages d'aluminium.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),156122,15612,Waste and scrap of other non-ferrous metals,Déchets et rebuts d'autres métaux non ferreux,This subclass comprises waste and scrap of other non-ferrous metals.,Cette sous-classe comprend les déchets et rebuts d'autres métaux non ferreux.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1561221,156122,Waste and scrap of copper and copper alloys,Déchets et rebuts de cuivre et d'alliages de cuivre,Waste and scrap of copper and copper alloys.,Déchets et rebuts de cuivre et d'alliages de cuivre.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1561222,156122,"Waste and scrap of gold, silver, and platinum group metals, and their alloys","Déchets et rebuts d'or, d'argent et de métaux du groupe du platine, et de leurs alliages","Waste and scrap of gold, silver, and platinum group metals, and their alloys.","Déchets et rebuts d'or, d'argent et de métaux du groupe du platine, et de leurs alliages."
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1561223,156122,Waste and scrap of other non-ferrous metals and other non-ferrous metal-base alloys,Déchets et rebuts d'autres métaux non ferreux et d'alliages à base d'autres métaux non ferreux,Waste and scrap of other non-ferrous metals and other non-ferrous metal-base alloys.,Déchets et rebuts d'autres métaux non ferreux et d'alliages à base d'autres métaux non ferreux.
