Level/Niveau,Hierarchical structure,Structure hiérarchique,Code,Parent ,Class title,Titres de classes,Class definition,Définitions de la classe
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11113221,1111322,Turkeys for meat,Dindes et dindons pour la viande,Live turkeys raised for meat production.,Dindes et dindons vivants élevés pour la production de viande.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),111132211,11113221,Turkeys for meat,Dindes et dindons pour la viande,Live turkeys raised for meat production.,Dindes et dindons vivants élevés pour la production de viande.
3,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),111133,11113,Chicks and poults,Poussins et dindonneaux,This subclass comprises live chicks and poults.,Cette sous-classe comprend les poussins et les dindonneaux vivants.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1111331,111133,Chicks,Poussins,"Live chicks, from hatching until placed in raising facilities.","Poussins vivants, de l'éclosion jusqu'à leur arrivée aux installations d'élevage."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11113311,1111331,Chicks,Poussins,"Live chicks, from hatching until placed in raising facilities.","Poussins vivants, de l'éclosion jusqu'à leur arrivée aux installations d'élevage."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),111133111,11113311,Chicks,Poussins,"Live chicks, from hatching until placed in raising facilities.","Poussins vivants, de l'éclosion jusqu'à leur arrivée aux installations d'élevage."
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1111332,111133,Poults,Dindonneaux,"Live poults, from hatching until placed in raising facilities.","Dindonneaux vivants, de l'éclosion jusqu'à leur arrivée aux installations d'élevage."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11113321,1111332,Poults,Dindonneaux,"Live poults, from hatching until placed in raising facilities.","Dindonneaux vivants, de l'éclosion jusqu'à leur arrivée aux installations d'élevage."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),111133211,11113321,Poults,Dindonneaux,"Live poults, from hatching until placed in raising facilities.","Dindonneaux vivants, de l'éclosion jusqu'à leur arrivée aux installations d'élevage."
3,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),111134,11113,"Poultry (except chickens, turkeys, chicks and poults)","Volailles (sauf les poulets, dindes et dindons, poussins et dindonneaux)","This subclass comprises live poultry, except chickens, turkeys, chicks and poults.","Cette sous-classe comprend la volaille vivante, sauf les poulets, dindes et dindons, poussins et dindonneaux."
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1111341,111134,"Poultry (except chickens, turkeys, chicks and poults)","Volailles (sauf les poulets, dindes et dindons, poussins et dindonneaux)","Live poultry, except chickens, turkeys, chicks and poults.","Volaille vivante, sauf les poulets, dindes et dindons, poussins et dindonneaux."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11113411,1111341,"Poultry (except chickens, turkeys, chicks and poults)","Volailles (sauf les poulets, dindes et dindons, poussins et dindonneaux)","Live poultry, except chickens, turkeys, chicks and poults.","Volaille vivante, sauf les poulets, dindes et dindons, poussins et dindonneaux."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),111134111,11113411,"Poultry (except chickens, turkeys, chicks and poults)","Volailles (sauf les poulets, dindes et dindons, poussins et dindonneaux)","Live poultry, except chickens, turkeys, chicks and poults.","Volaille vivante, sauf les poulets, dindes et dindons, poussins et dindonneaux."
2,Class (five-digit standard codes or six-character alphanumeric variant codes),Classe (codes types à cinq chiffres ou codes de variante à six caractères alphanumériques),11114,111,Other live animals,Autres animaux vivants,"This class comprises live animals n.e.c., live insects and live semen.","Cette classe comprend les animaux vivants n.c.a., les insectes vivants et le sperme vivant."
3,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),111141,11114,"Sheep, lambs and goats","Moutons, agneaux et chèvres","This subclass comprises live sheep, lambs and goats.","Cette sous-classe comprend les moutons, les agneaux et les chèvres vivants."
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1111411,111141,Sheep and lambs,Moutons et agneaux,Live sheep and lambs.,Moutons et agneaux vivants.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11114111,1111411,Sheep,Moutons,"Live sheep, 1 year and over.","Moutons vivants, un an et plus."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),111141111,11114111,Sheep,Moutons,"Live sheep, 1 year and over.","Moutons vivants, un an et plus."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11114112,1111411,Lambs,Agneaux,"Live lambs, under 1 year.","Agneaux vivants, moins d'un an."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),111141121,11114112,Lambs for slaughter,Agneaux pour l'abattage,"Live lambs, under 1 year, for slaughter.","Agneaux vivants, moins d'un an, pour l'abattage."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),111141122,11114112,Other lambs,Autres agneaux,"Other live lambs, under 1 year.","Autres agneaux vivants, moins d'un an."
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1111412,111141,Goats,Chèvres,Live goats.,Chèvres vivantes.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11114121,1111412,Goats,Chèvres,Live goats.,Chèvres vivantes.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),111141211,11114121,Goats,Chèvres,Live goats.,Chèvres vivantes.
3,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),111142,11114,Fur-bearing animals,Animaux à fourrure,This subclass comprises live fur-bearing animals.,Cette sous-classe comprend les animaux à fourrure vivants.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1111421,111142,Fur-bearing animals,Animaux à fourrure,Live fur-bearing animals.,Animaux à fourrure vivants.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11114211,1111421,Fur-bearing animals,Animaux à fourrure,Live fur-bearing animals.,Animaux à fourrure vivants.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),111142111,11114211,Fur-bearing animals,Animaux à fourrure,Live fur-bearing animals.,Animaux à fourrure vivants.
3,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),111143,11114,Other miscellaneous live animals,Autres animaux divers vivants,"This subclass comprises other live animals for meat and for hair; pets and laboratory animals; bees and pollinating insects; other live animals, n.e.c.; semen; and animal embryos.","Cette sous-classe comprend les autres animaux vivants pour la viande et le poil; les animaux de compagnie et les animaux de laboratoire; les abeilles et les insectes pollinisateurs; les autres animaux vivants, n.c.a.; le sperme; et les embryons d'animaux."
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1111431,111143,Other live animals for meat and for hair,Autres animaux vivants pour la viande et le poil,Other live animals for meat and for hair.,Autres animaux vivants pour la viande et le poil.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11114311,1111431,Other live animals for meat and for hair,Autres animaux vivants pour la viande et le poil,Other live animals for meat and for hair.,Autres animaux vivants pour la viande et le poil.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),111143111,11114311,Other live animals for meat and for hair,Autres animaux vivants pour la viande et le poil,Other live animals for meat and for hair.,Autres animaux vivants pour la viande et le poil.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1111432,111143,Pets and laboratory animals,Animaux de compagnie et animaux de laboratoire,Live pets and laboratory animals.,Animaux de compagnie et animaux de laboratoire vivants.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11114321,1111432,Pets and laboratory animals,Animaux de compagnie et animaux de laboratoire,Live pets and laboratory animals.,Animaux de compagnie et animaux de laboratoire vivants.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),111143211,11114321,Pets and laboratory animals,Animaux de compagnie et animaux de laboratoire,Live pets and laboratory animals.,Animaux de compagnie et animaux de laboratoire vivants.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1111433,111143,Bees and pollinating insects,Abeilles et insectes pollinisateurs,Live bees and pollinating insects.,Abeilles et insectes pollinisateurs vivants.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11114331,1111433,Bees and pollinating insects,Abeilles et insectes pollinisateurs,Live bees and pollinating insects.,Abeilles et insectes pollinisateurs vivants.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),111143311,11114331,Bees and pollinating insects,Abeilles et insectes pollinisateurs,Live bees and pollinating insects.,Abeilles et insectes pollinisateurs vivants.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1111434,111143,"Other live animals, n.e.c.","Autres animaux vivants, n.c.a.","Other live animals, n.e.c.","Autres animaux vivants, n.c.a."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11114341,1111434,"Other live animals, n.e.c.","Autres animaux vivants, n.c.a.","Other live animals, n.e.c.","Autres animaux vivants, n.c.a."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),111143411,11114341,"Other live animals, n.e.c.","Autres animaux vivants, n.c.a.","Other live animals, n.e.c.","Autres animaux vivants, n.c.a."
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1111435,111143,Semen,Sperme,"Live semen, frozen or fresh.","Sperme vivant, congelé ou frais."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11114351,1111435,Semen,Sperme,"Live semen, frozen or fresh.","Sperme vivant, congelé ou frais."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),111143511,11114351,Semen,Sperme,"Live semen, frozen or fresh.","Sperme vivant, congelé ou frais."
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1111436,111143,Animal embryos,Embryons d'animaux,"Live animal embryos, frozen or fresh.","Embryons vivants d'animaux, congelés ou frais."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11114361,1111436,Animal embryos,Embryons d'animaux,"Live animal embryos, frozen or fresh.","Embryons vivants d'animaux, congelés ou frais."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),111143611,11114361,Animal embryos,Embryons d'animaux,"Live animal embryos, frozen or fresh.","Embryons vivants d'animaux, congelés ou frais."
1,Group (three-digit standard codes or four-character alphanumeric variant codes),Groupe (codes types à trois chiffres ou codes de variante à quatre caractères alphanumériques),112,,Wheat,Blé,This group comprises all the varieties of unmilled wheat.,Ce groupe comprend toutes les variétés de blé non moulu.
2,Class (five-digit standard codes or six-character alphanumeric variant codes),Classe (codes types à cinq chiffres ou codes de variante à six caractères alphanumériques),11211,112,Wheat,Blé,This class comprises all the varieties of unmilled wheat.,Cette classe comprend toutes les variétés de blé non moulu.
3,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),112111,11211,Wheat,Blé,This subclass comprises all the varieties of unmilled wheat.,Cette sous-classe comprend toutes les variétés de blé non moulu.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1121111,112111,Wheat (except durum wheat),Blé (sauf le blé dur),"All the varieties of unmilled wheat, except durum wheat.","Toutes les variétés de blé non moulu, sauf le blé dur."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11211111,1121111,Spring wheat (except durum wheat),Blé de printemps (sauf le blé dur),"Unmilled spring wheat, except durum wheat.","Blé de printemps non moulu, sauf le blé dur."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),112111111,11211111,Hard red spring wheat,Blé dur rouge de printemps,Unmilled hard red spring wheat.,Blé dur rouge de printemps non moulu.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),112111112,11211111,Prairie spring wheat,Blé de printemps des Prairies,Unmilled Prairie spring wheat.,Blé de printemps des Prairies non moulu.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),112111113,11211111,Soft white spring wheat,Blé tendre blanc de printemps,Unmilled soft white spring wheat.,Blé tendre blanc de printemps non moulu.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),112111114,11211111,Hard white spring wheat,Blé fort blanc de printemps,Unmilled hard white spring wheat.,Blé fort blanc de printemps non moulu.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),112111115,11211111,Extra strong spring wheat,Blé fort roux de printemps,Unmilled extra strong spring wheat.,Blé fort roux de printemps non moulu.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),112111116,11211111,Northern hard red spring wheat,Blé fort rouge du Nord canadien,"Northern hard red spring wheat, unmilled.","Blé fort rouge du Nord canadien, non moulu."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),112111117,11211111,Special purpose spring wheat,Blé de printemps à des fins spéciales,Special purpose unmilled spring wheat.,Blé de printemps non moulu à des fins spéciales.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),112111118,11211111,Other spring wheat (except durum wheat),Autre blé de printemps (sauf le blé dur),"Other unmilled spring wheat, except durum wheat.","Autre blé de printemps non moulu, sauf le blé dur."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11211112,1121111,Winter wheat,Blé d'hiver,Unmilled winter wheat.,Blé d'hiver non moulu.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),112111121,11211112,Winter wheat,Blé d'hiver,Unmilled winter wheat.,Blé d'hiver non moulu.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1121112,112111,Durum wheat,Blé dur,Unmilled durum wheat.,Blé dur non moulu.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11211121,1121112,Durum wheat,Blé dur,Unmilled durum wheat.,Blé dur non moulu.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),112111211,11211121,Durum wheat,Blé dur,Unmilled durum wheat.,Blé dur non moulu.
1,Group (three-digit standard codes or four-character alphanumeric variant codes),Groupe (codes types à trois chiffres ou codes de variante à quatre caractères alphanumériques),113,,Canola (including rapeseed),Canola (y compris le colza),This group comprises canola and rapeseed.,Ce groupe comprend le canola et le colza.
2,Class (five-digit standard codes or six-character alphanumeric variant codes),Classe (codes types à cinq chiffres ou codes de variante à six caractères alphanumériques),11311,113,Canola (including rapeseed),Canola (y compris le colza),This class comprises canola and rapeseed.,Cette classe comprend le canola et le colza.
3,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),113111,11311,Canola (including rapeseed),Canola (y compris le colza),This subclass comprises canola and rapeseed.,Cette sous-classe comprend le canola et le colza.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1131111,113111,Canola,Canola,"Canola, except rapeseed.","Canola, sauf le colza."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11311111,1131111,Genetically modified canola,Canola génétiquement modifié,"Genetically modified canola, except rapeseed.","Canola génétiquement modifié, sauf le colza."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),113111111,11311111,Genetically modified canola,Canola génétiquement modifié,"Genetically modified canola, except rapeseed.","Canola génétiquement modifié, sauf le colza."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11311112,1131111,Non-genetically modified canola,Canola non génétiquement modifié,"Non-genetically modified canola, except rapeseed.","Canola non génétiquement modifié, sauf le colza."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),113111121,11311112,Non-genetically modified canola,Canola non génétiquement modifié,"Non-genetically modified canola, except rapeseed.","Canola non génétiquement modifié, sauf le colza."
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1131112,113111,Rapeseed (except canola),Colza (sauf le canola),"Rapeseed, except canola.","Colza, sauf le canola."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11311121,1131112,Rapeseed (except canola),Colza (sauf le canola),"Rapeseed, except canola.","Colza, sauf le canola."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),113111211,11311121,Rapeseed (except canola),Colza (sauf le canola),"Rapeseed, except canola.","Colza, sauf le canola."
1,Group (three-digit standard codes or four-character alphanumeric variant codes),Groupe (codes types à trois chiffres ou codes de variante à quatre caractères alphanumériques),114,,"Fresh fruit, nuts and vegetables, and pulse crops","Fruits, noix et légumes frais, et légumineuses de culture","This group comprises fresh fruit, nuts, and vegetables, and pulse crops.","Ce groupe comprend les fruits, noix et légumes frais, et les légumineuses de culture."
2,Class (five-digit standard codes or six-character alphanumeric variant codes),Classe (codes types à cinq chiffres ou codes de variante à six caractères alphanumériques),11411A,114,Fresh fruit,Fruits frais,"This class comprises fresh berries, fresh citrus fruit, fresh tropical and semitropical fruit (except citrus fruit), and other fresh fruit.","Cette classe comprend les baies fraîches, les agrumes frais, les fruits tropicaux et semi-tropicaux frais (sauf les agrumes), et les autres fruits frais."
3,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),114111,11411A,Fresh berries,Baies fraîches,This subclass comprises fresh berries.,Cette sous-classe comprend les baies fraîches.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1141111,114111,Fresh strawberries,Fraises fraîches,Fresh strawberries.,Fraises fraîches.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411111,1141111,Fresh strawberries,Fraises fraîches,Fresh strawberries.,Fraises fraîches.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114111111,11411111,Fresh strawberries,Fraises fraîches,Fresh strawberries.,Fraises fraîches.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1141112,114111,Fresh raspberries,Framboises fraîches,Fresh raspberries.,Framboises fraîches.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411121,1141112,Fresh raspberries,Framboises fraîches,Fresh raspberries.,Framboises fraîches.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114111211,11411121,Fresh raspberries,Framboises fraîches,Fresh raspberries.,Framboises fraîches.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1141113,114111,Fresh cranberries,Canneberges fraîches,Fresh cranberries.,Canneberges fraîches.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411131,1141113,Fresh cranberries,Canneberges fraîches,Fresh cranberries.,Canneberges fraîches.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114111311,11411131,Fresh cranberries,Canneberges fraîches,Fresh cranberries.,Canneberges fraîches.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1141114,114111,Fresh blueberries,Bleuets frais,Fresh blueberries.,Bleuets frais.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411141,1141114,Fresh highbush blueberries,Bleuets en corymbe frais,"Fresh highbush blueberries, also known as fresh cultivated blueberries.","Bleuets en corymbe frais, aussi appelés bleuets cultivés frais."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114111411,11411141,Fresh highbush blueberries,Bleuets en corymbe frais,"Fresh highbush blueberries, also known as fresh cultivated blueberries.","Bleuets en corymbe frais, aussi appelés bleuets cultivés frais."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411142,1141114,Fresh lowbush blueberries,Bleuets nains frais,"Fresh lowbush blueberries, also known as wild blueberries.","Bleuets nains frais, aussi appelés bleuets sauvages frais."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114111421,11411142,Fresh lowbush blueberries,Bleuets nains frais,"Fresh lowbush blueberries, also known as wild blueberries.","Bleuets nains frais, aussi appelés bleuets sauvages frais."
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1141115,114111,Other fresh berries,Autres baies fraîches,Other fresh berries.,Autres baies fraîches.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411151,1141115,Fresh blackberries,Mûres sauvages fraîches,Fresh blackberries.,Mûres sauvages fraîches.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114111511,11411151,Fresh blackberries,Mûres sauvages fraîches,Fresh blackberries.,Mûres sauvages fraîches.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411152,1141115,Fresh mulberries,Mûres blanches fraîches,Fresh mulberries.,Mûres blanches fraîches.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114111521,11411152,Fresh mulberries,Mûres blanches fraîches,Fresh mulberries.,Mûres blanches fraîches.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411153,1141115,Fresh loganberries,Mûres de Logan fraîches,Fresh loganberries.,Mûres de Logan fraîches.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114111531,11411153,Fresh loganberries,Mûres de Logan fraîches,Fresh loganberries.,Mûres de Logan fraîches.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411154,1141115,Fresh gooseberries,Groseilles à maquereau fraîches,Fresh gooseberries.,Groseilles à maquereau fraîches.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114111541,11411154,Fresh gooseberries,Groseilles à maquereau fraîches,Fresh gooseberries.,Groseilles à maquereau fraîches.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411155,1141115,Fresh saskatoon berries,Amélanches fraîches,Fresh saskatoon berries.,Amélanches fraîches.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114111551,11411155,Fresh saskatoon berries,Amélanches fraîches,Fresh saskatoon berries.,Amélanches fraîches.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411156,1141115,Fresh currants,Groseilles à grappe fraîches,Fresh currants.,Groseilles à grappe fraîches.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114111561,11411156,Fresh red and white currants,Groseilles à grappe rouges et blanches fraîches,Fresh red and white currants.,Groseilles à grappe rouges et blanches fraîches.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114111562,11411156,Fresh black currants (cassis),Groseilles à grappe noires fraîches (cassis),Fresh black currants or cassis.,Groseilles à grappe noires fraîches ou cassis frais.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411157,1141115,Fresh haskap,Camerise fraîches,Fresh haskap.,Camerise fraîches.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114111571,11411157,Fresh haskap,Camerise fraîches,Fresh haskap.,Camerise fraîches.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411158,1141115,Fresh kiwis,Kiwis frais,Fresh kiwis.,Kiwis frais.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114111581,11411158,Fresh kiwis,Kiwis frais,Fresh kiwis.,Kiwis frais.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411159,1141115,"Other fresh berries, n.e.c.","Autres baies fraîches, n.c.a.","Other fresh berries, n.e.c.","Autres baies fraîches, n.c.a."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114111591,11411159,"Other fresh berries, n.e.c.","Autres baies fraîches, n.c.a.","Other fresh berries, n.e.c.","Autres baies fraîches, n.c.a."
3,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),114112,11411A,Fresh citrus fruit,Agrumes frais,This subclass comprises fresh citrus fruit.,Cette sous-classe comprend les agrumes frais.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1141121,114112,Fresh oranges,Oranges fraîches,Fresh oranges.,Oranges fraîches.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411211,1141121,"Fresh oranges (except tangerines, clementines and mandarins)","Oranges fraîches (sauf les tangerines, clémentines et mandarines)","Fresh oranges, except tangerines, clementines and mandarins.","Oranges fraîches, sauf les tangerines, clémentines et mandarines."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114112111,11411211,"Fresh oranges (except tangerines, clementines and mandarins)","Oranges fraîches (sauf les tangerines, clémentines et mandarines)","Fresh oranges, except tangerines, clementines and mandarins.","Oranges fraîches, sauf les tangerines, clémentines et mandarines."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411212,1141121,Fresh tangerines,Tangerines fraîches,Fresh tangerines.,Tangerines fraîches.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114112121,11411212,Fresh tangerines,Tangerines fraîches,Fresh tangerines.,Tangerines fraîches.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411213,1141121,Fresh clementines,Clémentines fraîches,Fresh clementines.,Clémentines fraîches.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114112131,11411213,Fresh clementines,Clémentines fraîches,Fresh clementines.,Clémentines fraîches.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411214,1141121,Fresh mandarins,Mandarines fraîches,Fresh mandarins.,Mandarines fraîches.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114112141,11411214,Fresh mandarins,Mandarines fraîches,Fresh mandarins.,Mandarines fraîches.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1141122,114112,Other fresh citrus fruit,Autres agrumes frais,Other fresh citrus fruit.,Autres agrumes frais.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411221,1141122,Fresh lemons,Citrons frais,Fresh lemons.,Citrons frais.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114112211,11411221,Fresh lemons,Citrons frais,Fresh lemons.,Citrons frais.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411222,1141122,Fresh grapefruits,Pamplemousses frais,Fresh grapefruits.,Pamplemousses frais.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114112221,11411222,Fresh grapefruits,Pamplemousses frais,Fresh grapefruits.,Pamplemousses frais.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411223,1141122,Fresh limes,Limes fraîches,Fresh limes.,Limes fraîches.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114112231,11411223,Fresh limes,Limes fraîches,Fresh limes.,Limes fraîches.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411224,1141122,"Other fresh citrus fruit, n.e.c.","Autres agrumes frais, n.c.a.","Other fresh citrus fruit, n.e.c.","Autres agrumes frais, n.c.a."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114112241,11411224,"Other fresh citrus fruit, n.e.c.","Autres agrumes frais, n.c.a.","Other fresh citrus fruit, n.e.c.","Autres agrumes frais, n.c.a."
3,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),114113,11411A,Fresh tropical and semitropical fruit (except citrus fruit),Fruits tropicaux et semi-tropicaux frais (sauf les agrumes),"This subclass comprises fresh tropical and semitropical fruit, except citrus fruit.","Cette sous-classe comprend les fruits tropicaux et semi-tropicaux frais, sauf les agrumes."
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1141131,114113,Fresh bananas,Bananes fraîches,Fresh bananas.,Bananes fraîches.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11411311,1141131,Fresh bananas,Bananes fraîches,Fresh bananas.,Bananes fraîches.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114113111,11411311,Fresh bananas,Bananes fraîches,Fresh bananas.,Bananes fraîches.
