Level/Niveau,Hierarchical structure,Structure hiérarchique,Code,Parent ,Class title,Titres de classes,Class definition,Définitions de la classe
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),111133,11113,Chicks and poults,Poussins et dindonneaux,This subclass comprises live chicks and poults.,Cette sous-classe comprend les poussins et les dindonneaux vivants.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1111331,111133,Chicks,Poussins,"Live chicks, from hatching until placed in raising facilities.","Poussins vivants, de l'éclosion jusqu'à leur arrivée aux installations d'élevage."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1111332,111133,Poults,Dindonneaux,"Live poults, from hatching until placed in raising facilities.","Dindonneaux vivants, de l'éclosion jusqu'à leur arrivée aux installations d'élevage."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),111134,11113,"Poultry (except chickens, turkeys, chicks and poults)","Volailles (sauf les poulets, dindes et dindons, poussins et dindonneaux)","This subclass comprises live poultry, except chickens, turkeys, chicks and poults.","Cette sous-classe comprend la volaille vivante, sauf les poulets, dindes et dindons, poussins et dindonneaux."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1111341,111134,"Poultry (except chickens, turkeys, chicks and poults)","Volailles (sauf les poulets, dindes et dindons, poussins et dindonneaux)","Live poultry, except chickens, turkeys, chicks and poults.","Volaille vivante, sauf les poulets, dindes et dindons, poussins et dindonneaux."
4,Class (five-digit codes),Classe (codes à cinq chiffres),11114,111,Other live animals,Autres animaux vivants,"This class comprises live animals n.e.c., live insects and live semen.","Cette classe comprend les animaux vivants n.c.a., les insectes vivants et le sperme vivant."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),111141,11114,"Sheep, lambs and goats","Moutons, agneaux et chèvres","This subclass comprises live sheep, lambs and goats.","Cette sous-classe comprend les moutons, les agneaux et les chèvres vivants."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1111411,111141,Sheep and lambs,Moutons et agneaux,Live sheep and lambs.,Moutons et agneaux vivants.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1111412,111141,Goats,Chèvres,Live goats.,Chèvres vivantes.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),111142,11114,Fur-bearing animals,Animaux à fourrure,This subclass comprises live fur-bearing animals.,Cette sous-classe comprend les animaux à fourrure vivants.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1111421,111142,Fur-bearing animals,Animaux à fourrure,Live fur-bearing animals.,Animaux à fourrure vivants.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),111143,11114,Other miscellaneous live animals,Autres animaux divers vivants,"This subclass comprises other live animals for meat and for hair; pets and laboratory animals; bees and pollinating insects; other live animals, n.e.c.; semen; and animal embryos.","Cette sous-classe comprend les autres animaux vivants pour la viande et le poil; les animaux de compagnie et les animaux de laboratoire; les abeilles et les insectes pollinisateurs; les autres animaux vivants, n.c.a.; le sperme; et les embryons d'animaux."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1111431,111143,Other live animals for meat and for hair,Autres animaux vivants pour la viande et le poil,Other live animals for meat and for hair.,Autres animaux vivants pour la viande et le poil.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1111432,111143,Pets and laboratory animals,Animaux de compagnie et animaux de laboratoire,Live pets and laboratory animals.,Animaux de compagnie et animaux de laboratoire vivants.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1111433,111143,Bees and pollinating insects,Abeilles et insectes pollinisateurs,Live bees and pollinating insects.,Abeilles et insectes pollinisateurs vivants.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1111434,111143,"Other live animals, n.e.c.","Autres animaux vivants, n.c.a.","Other live animals, n.e.c.","Autres animaux vivants, n.c.a."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1111435,111143,Semen,Sperme,"Live semen, frozen or fresh.","Sperme vivant, congelé ou frais."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1111436,111143,Animal embryos,Embryons d'animaux,"Live animal embryos, frozen or fresh.","Embryons vivants d'animaux, congelés ou frais."
3,Group (three-digit codes),Groupe (codes à trois chiffres),112,C111,Wheat,Blé,This group comprises all the varieties of unmilled wheat.,Ce groupe comprend toutes les variétés de blé non moulu.
4,Class (five-digit codes),Classe (codes à cinq chiffres),11211,112,Wheat,Blé,This class comprises all the varieties of unmilled wheat.,Cette classe comprend toutes les variétés de blé non moulu.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),112111,11211,Wheat,Blé,This subclass comprises all the varieties of unmilled wheat.,Cette sous-classe comprend toutes les variétés de blé non moulu.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1121111,112111,Wheat (except durum wheat),Blé (sauf le blé dur),"All the varieties of unmilled wheat, except durum wheat.","Toutes les variétés de blé non moulu, sauf le blé dur."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1121112,112111,Durum wheat,Blé dur,Unmilled durum wheat.,Blé dur non moulu.
3,Group (three-digit codes),Groupe (codes à trois chiffres),113,C111,Canola (including rapeseed),Canola (y compris le colza),This group comprises canola and rapeseed.,Ce groupe comprend le canola et le colza.
4,Class (five-digit codes),Classe (codes à cinq chiffres),11311,113,Canola (including rapeseed),Canola (y compris le colza),This class comprises canola and rapeseed.,Cette classe comprend le canola et le colza.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),113111,11311,Canola (including rapeseed),Canola (y compris le colza),This subclass comprises canola and rapeseed.,Cette sous-classe comprend le canola et le colza.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1131111,113111,Canola,Canola,"Canola, except rapeseed.","Canola, sauf le colza."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1131112,113111,Rapeseed (except canola),Colza (sauf le canola),"Rapeseed, except canola.","Colza, sauf le canola."
3,Group (three-digit codes),Groupe (codes à trois chiffres),114,C111,"Fresh fruit, nuts and vegetables, and pulse crops","Fruits, noix et légumes frais, et légumineuses de culture","This group comprises fresh fruit, nuts, and vegetables, and pulse crops.","Ce groupe comprend les fruits, noix et légumes frais, et les légumineuses de culture."
4,Class (five-digit codes),Classe (codes à cinq chiffres),11411,114,Fresh fruit and nuts,Fruits et noix frais,This class comprises fresh fruit and nuts.,Cette classe comprend les fruits frais et les noix.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),114111,11411,Fresh berries,Baies fraîches,This subclass comprises fresh berries.,Cette sous-classe comprend les baies fraîches.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141111,114111,Fresh strawberries,Fraises fraîches,Fresh strawberries.,Fraises fraîches.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141112,114111,Fresh raspberries,Framboises fraîches,Fresh raspberries.,Framboises fraîches.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141113,114111,Fresh cranberries,Canneberges fraîches,Fresh cranberries.,Canneberges fraîches.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141114,114111,Fresh blueberries,Bleuets frais,Fresh blueberries.,Bleuets frais.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141115,114111,Other fresh berries,Autres baies fraîches,Other fresh berries.,Autres baies fraîches.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),114112,11411,Fresh citrus fruit,Agrumes frais,This subclass comprises fresh citrus fruit.,Cette sous-classe comprend les agrumes frais.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141121,114112,Fresh oranges,Oranges fraîches,Fresh oranges.,Oranges fraîches.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141122,114112,Other fresh citrus fruit,Autres agrumes frais,Other fresh citrus fruit.,Autres agrumes frais.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),114113,11411,Fresh tropical and semitropical fruit (except citrus fruit),Fruits tropicaux et semi-tropicaux frais (sauf les agrumes),"This subclass comprises fresh tropical and semitropical fruit, except citrus fruit.","Cette sous-classe comprend les fruits tropicaux et semi-tropicaux frais, sauf les agrumes."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141131,114113,Fresh bananas,Bananes fraîches,Fresh bananas.,Bananes fraîches.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141132,114113,Fresh pineapples,Ananas frais,Fresh pineapples.,Ananas frais.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141133,114113,Fresh olives,Olives fraîches,Fresh olives.,Olives fraîches.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141134,114113,Other fresh tropical and semitropical fruit,Autres fruits tropicaux et semi-tropicaux frais,Other fresh tropical and semitropical fruit.,Autres fruits tropicaux et semi-tropicaux frais.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),114114,11411,Other fresh fruit,Autres fruits frais,This subclass comprises fresh fruit n.e.c.,Cette sous-classe comprend les fruits frais n.c.a.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141141,114114,Fresh apples,Pommes fraîches,Fresh apples.,Pommes fraîches.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141142,114114,Fresh pears,Poires fraîches,Fresh pears.,Poires fraîches.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141143,114114,Fresh plums and prune plums,Prunes et prunes à pruneaux fraîches,Fresh plums and prune plums.,Prunes et prunes à pruneaux fraîches.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141144,114114,"Fresh peaches, nectarines and apricots","Pêches, nectarines et abricots frais","Fresh peaches, nectarines and apricots.","Pêches, nectarines et abricots frais."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141145,114114,Fresh cherries,Cerises fraîches,Fresh cherries.,Cerises fraîches.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141146,114114,Other fresh pome and stone fruit,Autres fruits à pépins et à noyau frais,Other fresh pome and stone fruit.,Autres fruits à pépins et à noyau frais.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141147,114114,Fresh grapes,Raisins frais,Fresh grapes.,Raisins frais.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141148,114114,"Other fresh fruit, n.e.c.","Autres fruits frais, n.c.a.","Other fresh fruit, n.e.c.","Autres fruits frais, n.c.a."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),114115,11411,Nuts,Noix,This subclass comprises nuts.,Cette sous-classe comprend les noix.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141151,114115,Peanuts,Arachides,Peanuts shelled or in shell.,Arachides décortiquées ou en coque.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141152,114115,Hazelnuts,Noisettes,Hazelnuts shelled or in shell.,Noisettes décortiquées ou en coque.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1141153,114115,Other nuts,Autres noix,"Nuts shelled or in shell, other than peanuts and hazelnuts.","Noix décortiquées ou en coque, autres que les arachides et les noisettes."
4,Class (five-digit codes),Classe (codes à cinq chiffres),11421,114,Fresh potatoes,Pommes de terre fraîches,This class comprises fresh potatoes.,Cette classe comprend les pommes de terre fraîches.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),114211,11421,Fresh potatoes,Pommes de terre fraîches,This subclass comprises fresh potatoes.,Cette sous-classe comprend les pommes de terre fraîches.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1142111,114211,Fresh potatoes for table consumption,Pommes de terre fraîches aux fins de consommation,Fresh potatoes for table consumption.,Pommes de terre fraîches aux fins de consommation.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1142112,114211,Fresh potatoes for processing,Pommes de terre fraîches aux fins de transformation,Fresh potatoes for processing.,Pommes de terre fraîches aux fins de transformation.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1142113,114211,Fresh potatoes for seed,Pommes de terre fraîches pour la semence,Fresh potatoes for seed.,Pommes de terre fraîches pour la semence.
4,Class (five-digit codes),Classe (codes à cinq chiffres),11422,114,Fresh vegetables (except potatoes and pulse crops),Légumes frais (sauf les pommes de terre et les légumineuses de culture),"This class comprises fresh vegetables, except potatoes and pulse crops. Vegetables are temporary crops cultivated principally for human consumption both as field crops and garden crops, in the open and under protective cover. Certain gramineous and leguminous plants, if harvested while green for their green grains or for their green pods (for example, green peas, string beans, green maize) are treated as fresh vegetables, but if harvested for their dry grains or seeds, are classified as cereals and pulse crops.","Cette classe comprend les légumes frais, sauf les pommes de terre et les légumineuses de culture. Les légumes sont des cultures temporaires destinées principalement à la consommation humaine, tant à titre de grandes cultures que de cultures de légumes, se trouvant dans des champs et des serres. Certaines plantes graminées et légumineuses, si elles sont récoltées précocement pour leurs grains verts ou leurs gousses vertes (par exemple, pois verts, haricots d'Espagne, maïs vert) sont traitées comme des légumes frais, mais si elles sont récoltées pour leurs grains secs ou leurs semences, elles sont considérées comme des céréales et des légumineuses de culture."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),114221,11422,Fresh vegetables (except potatoes and pulse crops),Légumes frais (sauf les pommes de terre et les légumineuses de culture),"This subclass comprises fresh vegetables, except potatoes and pulse crops. Vegetables are temporary crops cultivated principally for human consumption both as field crops and garden crops, in the open and under protective cover. Certain gramineous and leguminous plants, if harvested while green for their green grains or for their green pods (for example, green peas, string beans, green maize) are treated as fresh vegetables, but if harvested for their dry grains or seeds, are classified as cereals and pulse crops.","Cette sous-classe comprend les légumes frais, sauf les pommes de terre et les légumineuses de culture. Les légumes sont des cultures temporaires destinées principalement à la consommation humaine, tant à titre de grandes cultures que de cultures de légumes, se trouvant dans des champs et des serres. Certaines plantes graminées et légumineuses, si elles sont récoltées précocement pour leurs grains verts ou leurs gousses vertes (par exemple, pois verts, haricots d'Espagne, maïs vert) sont traitées comme des légumes frais, mais si elles sont récoltées pour leurs grains secs ou leurs semences, elles sont considérées comme des céréales et des légumineuses de culture."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1142211,114221,Fresh root type vegetables,Légumes frais de type racine,Fresh root type vegetables.,Légumes frais de type racine.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1142212,114221,Fresh bulb type vegetables,Légumes frais de type bulbe,Fresh bulb type vegetables.,Légumes frais de type bulbe.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1142213,114221,Fresh leaf and stem type vegetables,Légumes frais de type feuille et tige,Fresh leaf and stem type vegetables.,Légumes frais de type feuille et tige.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1142214,114221,Fresh melons,Melons frais,Fresh melons.,Melons frais.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1142215,114221,Fresh fruit type vegetables (except melons),Légumes frais de type fruit (sauf les melons),"Fresh fruit type vegetables, except melons.","Légumes frais de type fruit, sauf les melons."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1142216,114221,Green leguminous vegetables,Légumes à gousse verts,"Fresh leguminous and gramineous plants or seed type vegetables (pod vegetable), harvested while green for their green grains or for their green pods, mainly for human consumption.","Plantes légumineuses et graminées fraîches ou légumes sous forme de graines (légumes-gousses), récoltés précocement pour leurs grains verts ou leurs gousses vertes, principalement pour la consommation humaine."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1142217,114221,Fresh mushrooms (including truffles),Champignons frais (y compris les truffes),Fresh mushrooms and truffles.,Champignons et truffes frais.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1142218,114221,"Other fresh vegetables, n.e.c.","Autres légumes frais, n.c.a.","Other fresh vegetables, n.e.c.","Autres légumes frais, n.c.a."
4,Class (five-digit codes),Classe (codes à cinq chiffres),11431,114,Pulse crops (except soybeans),Légumineuses de culture (sauf le soya),"This class comprises pulse crops, which are dry annual leguminous plants or edible seeds, harvested from pods, and primarily for the use in food processing, as both human food and animal feed.","Cette classe comprend les légumineuses de culture, qui sont des plantes légumineuses sèches annuelles ou des graines comestibles, récoltées à même les gousses, et utilisées principalement pour la transformation des aliments, comme aliments destinés à la consommation humaine et animale."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),114311,11431,Chickpeas,Pois chiches,This subclass comprises chickpeas.,Cette sous-classe comprend les pois chiches.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1143111,114311,"Chickpeas, Desi",Pois chiches Desi,"Chickpeas, Desi.",Pois chiches Desi.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1143112,114311,"Chickpeas, Kabuli",Pois chiches Kabuli,"Chickpeas, Kabuli.",Pois chiches Kabuli.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1143113,114311,Other chickpeas,Autres pois chiches,Other chickpeas.,Autres pois chiches.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),114312,11431,Lentils,Lentilles,This subclass comprises lentils.,Cette sous-classe comprend les lentilles.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1143121,114312,Large green lentils,Grosses lentilles vertes,Large green lentils.,Grosses lentilles vertes.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1143122,114312,Red lentils,Lentilles rouges,Red lentils.,Lentilles rouges.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1143123,114312,Small green lentils,Petites lentilles vertes,Small green lentils.,Petites lentilles vertes.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1143124,114312,Other lentils,Autres lentilles,Other lentils.,Autres lentilles.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),114313,11431,Dry beans,Haricots secs,This subclass comprises dry beans.,Cette sous-classe comprend les haricots secs.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1143131,114313,Dry white beans,Haricots secs blancs,Dry white beans.,Haricots secs blancs.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1143132,114313,Dry coloured beans,Haricots secs de couleur,Dry coloured beans.,Haricots secs de couleur.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),114314,11431,Dry peas,Pois secs,This subclass comprises dry peas.,Cette sous-classe comprend les pois secs.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1143141,114314,Yellow dry peas,Pois secs jaunes,Yellow dry peas.,Pois secs jaunes.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1143142,114314,Green dry peas,Pois secs verts,Green dry peas.,Pois secs verts.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1143143,114314,Other dry peas,Autres pois secs,Other dry peas.,Autres pois secs.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),114315,11431,Other pulse crops,Autres légumineuses de culture,This subclass comprises other pulse crops.,Cette sous-classe comprend les autres légumineuses de culture.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1143151,114315,Faba beans,Féveroles,Faba beans.,Féveroles.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1143152,114315,"Other pulse crops, n.e.c.","Autres légumineuses de culture, n.c.a.","Other pulse crops, n.e.c.","Autres légumineuses de culture, n.c.a."
3,Group (three-digit codes),Groupe (codes à trois chiffres),115,C111,Other crop products,Autres produits végétaux,This group comprises crop products n.e.c.,Ce groupe comprend les produits végétaux n.c.a.
4,Class (five-digit codes),Classe (codes à cinq chiffres),11511,115,Grains (except wheat),Grains (sauf le blé),"This class comprises unmilled cereal type grains, except wheat.","Cette classe comprend les grains non moulus de type céréalier, sauf le blé."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),115111,11511,Corn for grain,Maïs-grain,This subclass comprises unmilled corn for grain.,Cette sous-classe comprend le maïs-grain non moulu.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151111,115111,Corn for grain,Maïs-grain,Unmilled corn for grain.,Maïs-grain non moulu.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),115112,11511,Unmilled rice,Riz non moulu,This subclass comprises unmilled rice.,Cette sous-classe comprend le riz non moulu.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151121,115112,Unmilled rice,Riz non moulu,Unmilled rice.,Riz non moulu.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),115113,11511,Oats,Avoine,"This subclass comprises unmilled oats, hulless and unhulled.","Cette sous-classe comprend l'avoine non moulue, à grains nus ou non mondée."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151131,115113,Oats,Avoine,"Unmilled oats, hulless and unhulled.","Avoine non moulue, à grains nus ou non mondée."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),115114,11511,Barley,Orge,"This subclass comprises unmilled barley, hulless and unhulled.","Cette sous-classe comprend l'orge non moulu, à grains nus ou non mondé."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151141,115114,Barley,Orge,"Unmilled barley, hulless and unhulled.","Orge non moulu, à grains nus ou non mondé."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),115115,11511,"Other grains, n.e.c.","Autres grains, n.c.a.",This subclass comprises unmilled grains n.e.c.,Cette sous-classe comprend les grains non moulus n.c.a.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151151,115115,Mixed grain,Grain mélangé,Unmilled mixed cereal grain.,Grain mélangé non moulu de céréales.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151152,115115,Rye,Seigle,Unmilled rye.,Seigle non moulu.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151153,115115,Triticale,Triticale,Unmilled triticale.,Triticale non moulu.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151154,115115,Wild rice,Riz sauvage,Unmilled wild rice.,Riz sauvage non moulu.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151155,115115,Other miscellaneous grains,Autres grains divers,Other miscellaneous unmilled grains.,Autres grains divers non moulus.
4,Class (five-digit codes),Classe (codes à cinq chiffres),11512,115,Oilseeds (except canola),Graines oléagineuses (sauf le canola),"This class comprises oilseeds, except canola.","Cette classe comprend les graines oléagineuses, sauf le canola."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),115121,11512,Soybeans,Soya,This subclass comprises unprocessed soybeans.,Cette sous-classe comprend les graines de soya non transformées.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151211,115121,Soybeans,Soya,Unprocessed soybeans.,Graines de soya non transformées.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),115122,11512,Oilseeds (except canola and soybeans),Graines oléagineuses (sauf le canola et le soya),"This subclass comprises oilseeds, except canola and soybeans.","Cette sous-classe comprend les graines oléagineuses, sauf le canola et le soya."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151221,115122,Flaxseed,Graines de lin,Unprocessed flaxseed.,Graines de lin non transformées.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151222,115122,Solin,Solin,Unprocessed solin.,Solin non transformé.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151223,115122,Sunflower seeds,Graines de tournesol,Unprocessed sunflower seeds.,Graines de tournesol non transformées.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151224,115122,Other oilseeds,Autres graines oléagineuses,Other unprocessed oilseeds.,Autres graines oléagineuses non transformées.
4,Class (five-digit codes),Classe (codes à cinq chiffres),11513,115,Other miscellaneous crop products,Autres produits végétaux divers,This class comprises other miscellaneous crop products.,Cette classe comprend les autres produits végétaux divers.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),115131,11513,Unstemmed leaf tobacco,Tabac en côtes,This subclass comprises unstemmed leaf tobacco.,Cette sous-classe comprend le tabac en feuilles non écôté.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151311,115131,Unstemmed leaf tobacco,Tabac en côtes,Unstemmed leaf tobacco.,Tabac en feuilles non écôté.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),115132,11513,Sugar cane and sugar beets,Canne à sucre et betteraves à sucre,This subclass comprises sugar cane and sugar beets.,Cette sous-classe comprend la canne à sucre et les betteraves à sucre.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151321,115132,Sugar cane,Canne à sucre,Sugar cane.,Canne à sucre.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151322,115132,Sugar beets,Betteraves à sucre,Sugar beets.,Betteraves à sucre.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),115133,11513,Raw tea,Thé brut,"This subclass comprises raw tea, except packaged and prepared.","Cette sous-classe comprend le thé brut, sauf emballé et préparé."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151331,115133,Raw tea,Thé brut,"Raw tea, except packaged and prepared.","Thé brut, sauf emballé et préparé."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),115134,11513,Cocoa beans,Fèves de cacao,This subclass comprises cocoa beans.,Cette sous-classe comprend les fèves de cacao.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151341,115134,Cocoa beans,Fèves de cacao,Cocoa beans.,Fèves de cacao.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),115135,11513,Green coffee beans,Fèves de café vert,This subclass comprises green coffee beans.,Cette sous-classe comprend les fèves de café vert.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151351,115135,Green coffee beans,Fèves de café vert,Green coffee beans.,Fèves de café vert.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),115136,11513,Maple syrup and other maple products,Sirop d'érable et autres produits de l'érable,This subclass comprises maple syrup and other maple products.,Cette sous-classe comprend le sirop d'érable et les autres produits de l'érable.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151361,115136,Maple syrup,Sirop d'érable,Maple syrup.,Sirop d'érable.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151362,115136,Maple butter,Beurre d'érable,Maple butter.,Beurre d'érable.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151363,115136,Maple sugar,Sucre d'érable,Maple sugar.,Sucre d'érable.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151364,115136,Maple taffy,Tire d'érable,Maple taffy.,Tire d'érable.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151365,115136,"Other maple products, n.e.c.","Autres produits de l'érable, n.c.a.","Other maple products, n.e.c.","Autres produits de l'érable, n.c.a."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),115137,11513,Raw cotton,Coton brut,This subclass comprises raw cotton.,Cette sous-classe comprend le coton brut.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151371,115137,Raw cotton,Coton brut,Raw cotton.,Coton brut.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),115138,11513,Hay and forage,Foin et fourrage,This subclass comprises hay and forage.,Cette sous-classe comprend le foin et le fourrage.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151381,115138,"Hay, forage seeds and grass seeds","Foin, graines de fourrage et de graminées","Hay, forage seeds and grass seeds.","Foin, graines de fourrage et de graminées."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151382,115138,Corn for silage,Maïs à ensilage,Corn for silage.,Maïs à ensilage.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151383,115138,Unworked straw,Paille brute,Unworked straw.,Paille brute.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151384,115138,"Other forage, n.e.c.","Autre fourrage, n.c.a.","Other forage, n.e.c.","Autre fourrage, n.c.a."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),115139,11513,"Other miscellaneous crop products, n.e.c.","Autres produits de culture divers, n.c.a.","This subclass comprises other miscellaneous crop products, n.e.c.","Cette sous-classe comprend les autres produits de culture divers, n.c.a."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151391,115139,Hops,Houblon,Hops.,Houblon.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151392,115139,Natural vegetable fibres,Fibres végétales naturelles,Natural vegetable fibres.,Fibres végétales naturelles.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1151393,115139,Medicinal plants (except cannabis),Plantes médicinales (sauf le cannabis),"Medicinal plants, except cannabis.","Plantes médicinales, sauf le cannabis."
