Level,Code,Code title,Element Type Label English,Element Description English
4,7812322,Non-residential landscaping services,All examples,"ornamental plant, shrub or tree services, for exterior commercial buildings or spaces"
4,7812322,Non-residential landscaping services,All examples,"overseeding services, for exterior commercial buildings or spaces"
4,7812322,Non-residential landscaping services,All examples,planting shrubs and trees around non-residential properties
4,7812322,Non-residential landscaping services,All examples,"weed control services, for exterior commercial buildings or spaces"
4,7812323,Snow removal services for parking lots and driveways,Illustrative example(s),residential snow ploughing and removal services
4,7812323,Snow removal services for parking lots and driveways,Illustrative example(s),snow ploughing and removal from commercial parking lots and driveways
4,7812323,Snow removal services for parking lots and driveways,All examples,ploughing and removal of snow from parking lots and driveways
4,7812323,Snow removal services for parking lots and driveways,All examples,residential snow ploughing and removal services
4,7812323,Snow removal services for parking lots and driveways,All examples,snow ploughing and removal from commercial parking lots and driveways
4,7812323,Snow removal services for parking lots and driveways,All examples,snow removal services for driveways
4,7812323,Snow removal services for parking lots and driveways,All examples,snow removal services for parking lots
3,781241,Facilities management support services,Exclusion(s),providing specialized services such as commercial landscaping services (See 7812322 Non-residential landscaping services)
3,781241,Facilities management support services,Exclusion(s),providing specialized services such as janitorial services (See 7812221 General-purpose and comprehensive non-residential cleaning services)
3,781241,Facilities management support services,Exclusion(s),providing specialized services such as non-hazardous garbage collection services (See 7823112 Non-residential non-hazardous waste and recyclable material collection services)
3,781241,Facilities management support services,Exclusion(s),providing specialized services such as office administrative (See 7811111 Office administrative services)
4,7812411,Facilities management support services,Illustrative example(s),correctional facilities contract operation services
4,7812411,Facilities management support services,Illustrative example(s),correctional facilities operation or management services (except by a government)
4,7812411,Facilities management support services,Illustrative example(s),facilities support service provided to military bases
4,7812411,Facilities management support services,All examples,"combined facility support services, with combined office administrative services"
4,7812411,Facilities management support services,All examples,combined facitily support services
4,7812411,Facilities management support services,All examples,correctional facilities contract operation services
4,7812411,Facilities management support services,All examples,correctional facilities operation or management services (except by a government)
4,7812411,Facilities management support services,All examples,facilities management support services
4,7812411,Facilities management support services,All examples,facilities support service provided to military bases
4,7812411,Facilities management support services,Exclusion(s),providing specialized services such as commercial landscaping services (See 7812322 Non-residential landscaping services)
4,7812411,Facilities management support services,Exclusion(s),providing specialized services such as janitorial services (See 7812221 General-purpose and comprehensive non-residential cleaning services)
4,7812411,Facilities management support services,Exclusion(s),providing specialized services such as non-hazardous garbage collection services (See 7823112 Non-residential non-hazardous waste and recyclable material collection services)
4,7812411,Facilities management support services,Exclusion(s),providing specialized services such as office administrative (See 7811111 Office administrative services)
4,7812421,Packaging and labelling services,Illustrative example(s),packing of coins or currency services
4,7812421,Packaging and labelling services,Illustrative example(s),packing of parcels
4,7812421,Packaging and labelling services,All examples,"coin or currency counting services, when bundled with currency packing services"
4,7812421,Packaging and labelling services,All examples,imprinting of packages bundled with packaging services
4,7812421,Packaging and labelling services,All examples,kit assembly and packaging services
4,7812421,Packaging and labelling services,All examples,labelling of packages bundled with packaging services
4,7812421,Packaging and labelling services,All examples,labelling services
4,7812421,Packaging and labelling services,All examples,packaging and labelling services
4,7812421,Packaging and labelling services,All examples,packaging services
4,7812421,Packaging and labelling services,All examples,packing of coins or currency services
4,7812421,Packaging and labelling services,All examples,packing of parcels
4,7812421,Packaging and labelling services,Inclusion(s),kit assembly and packaging services
4,7812422,Fulfilment services,All examples,fulfillment services
4,7812423,Convention and trade show organization services,Illustrative example(s),"organization services of reservations for convention centres, congress centres or exhibition halls"
4,7812423,Convention and trade show organization services,All examples,convention and trade show organization services
4,7812423,Convention and trade show organization services,All examples,convention or congress organization services
4,7812423,Convention and trade show organization services,All examples,"organization services of reservations for convention centres, congress centres or exhibition halls"
4,7812423,Convention and trade show organization services,All examples,reservation services for congress centres
4,7812423,Convention and trade show organization services,All examples,reservation services for convention centres
4,7812423,Convention and trade show organization services,All examples,reservation services for exhibition halls
4,7812423,Convention and trade show organization services,All examples,trade show or trade fair organization services
4,7812424,"Other support services, n.e.c.",Illustrative example(s),electricity meter reading services
4,7812424,"Other support services, n.e.c.",Illustrative example(s),gas meter reading services
4,7812424,"Other support services, n.e.c.",Illustrative example(s),inventory taking services
4,7812424,"Other support services, n.e.c.",Illustrative example(s),issuing fishing licences as an agent for a government
4,7812424,"Other support services, n.e.c.",Illustrative example(s),issuing hunting licences as an agent for a government
4,7812424,"Other support services, n.e.c.",Illustrative example(s),issuing occupation certificates as an agent for a government
4,7812424,"Other support services, n.e.c.",Illustrative example(s),issuing tree-felling licences as an agent for a government
4,7812424,"Other support services, n.e.c.",Illustrative example(s),issuing vehicle licences as an agent for a government
4,7812424,"Other support services, n.e.c.",Illustrative example(s),water meter reading services
4,7812424,"Other support services, n.e.c.",All examples,blockchain services for personal identity security
4,7812424,"Other support services, n.e.c.",All examples,blockchain services for voting mechanisms
4,7812424,"Other support services, n.e.c.",All examples,electricity meter reading services
4,7812424,"Other support services, n.e.c.",All examples,gas meter reading services
4,7812424,"Other support services, n.e.c.",All examples,inventory taking services
4,7812424,"Other support services, n.e.c.",All examples,issuing fishing licences as an agent for a government
4,7812424,"Other support services, n.e.c.",All examples,issuing hunting licences as an agent for a government
4,7812424,"Other support services, n.e.c.",All examples,issuing occupation certificates as an agent for a government
4,7812424,"Other support services, n.e.c.",All examples,issuing tree-felling licences as an agent for a government
4,7812424,"Other support services, n.e.c.",All examples,issuing vehicle licences as an agent for a government
4,7812424,"Other support services, n.e.c.",All examples,meter reading services
4,7812424,"Other support services, n.e.c.",All examples,water meter reading services
4,7812424,"Other support services, n.e.c.",Inclusion(s),blockchain services for personal identity security
4,7812424,"Other support services, n.e.c.",Inclusion(s),blockchain services for voting mechanisms
4,7821111,Water delivered by water works and irrigation systems,All examples,water delivered by water works and irrigation systems
4,7823111,Residential non-hazardous waste and recyclable material collection services,Illustrative example(s),collection and transportation of pre-sorted recyclable glass from residential locations
4,7823111,Residential non-hazardous waste and recyclable material collection services,Illustrative example(s),"collection and transportation of pre-sorted recyclable newsprint, phone books or magazines, from households"
4,7823111,Residential non-hazardous waste and recyclable material collection services,Illustrative example(s),"collection and transportation of pre-sorted recyclable plastics, from households"
4,7823111,Residential non-hazardous waste and recyclable material collection services,Illustrative example(s),"collection and transportation of residential non-hazardous, recyclable and commingled materials"
4,7823111,Residential non-hazardous waste and recyclable material collection services,Illustrative example(s),"pumping, emptying and cleaning of residential septic tanks"
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable aluminium, from households"
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable aseptic containers or tetra packs, from households"
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable copper, from households"
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable corrugated cardboards, from households"
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable electronics, from households"
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable ferrous metals, from households"
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable gable top containers, from households"
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,collection and transportation of pre-sorted recyclable glass from residential locations
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable glass, from households"
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable mixed metals, from households"
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable mixed paper fibre or boxboards, from households"
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable newsprint, phone books or magazines, from households"
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable organic or kitchen waste, from households"
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable plastics, from households"
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable white goods, from households"
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,collection and transportation of residential non-hazardous and pre-sorted recyclable waste and materials
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of residential non-hazardous, recyclable and commingled materials"
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation services of residential non-hazardous, non-recyclable waste, garbage, rubbish, refuse, trash or commingled materials"
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,"non-hazardous waste container disinfection, from households"
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,"portable toilets or waste containers rental, placement, maintenance and pumping services, at residential locations"
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,"pumping, emptying and cleaning of residential cesspools"
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,"pumping, emptying and cleaning of residential septic tanks"
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,residential non-hazardous waste and recyclable materials subcontracted collection services
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,residential septic tank or cesspools maintenance services
4,7823111,Residential non-hazardous waste and recyclable material collection services,All examples,"subcontracted collection services for residential non-hazardous, non-recyclable waste"
4,7823111,Residential non-hazardous waste and recyclable material collection services,Inclusion(s),"portable toilets or waste containers rental, placement, maintenance and pumping services, at residential locations"
4,7823111,Residential non-hazardous waste and recyclable material collection services,Inclusion(s),residential septic tank or cesspools maintenance services
4,7823111,Residential non-hazardous waste and recyclable material collection services,Exclusion(s),collection services bundled with destruction services for residential non-hazardous waste (See 7823114 Destruction services for non-hazardous waste)
4,7823111,Residential non-hazardous waste and recyclable material collection services,Exclusion(s),ploughing and removal of snow from parking lots and driveways (See 7812323 Snow removal services for parking lots and driveways)
4,7823111,Residential non-hazardous waste and recyclable material collection services,Exclusion(s),sewage and dirty water disposal and cleaning services (See 7822111 Sewage and dirty water disposal and cleaning services)
4,7823111,Residential non-hazardous waste and recyclable material collection services,Exclusion(s),"transportation of residential non-hazardous waste without collection service (See 5121251 Transportation of waste, without collection, by road)"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,Illustrative example(s),"collection and transportation of non-hazardous and pre-sorted recyclable materials, from agricultural or agribusiness locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,Illustrative example(s),"collection and transportation of non-hazardous, non-recyclable waste or commingled materials, from commercial or business locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,Illustrative example(s),"collection and transportation of pre-sorted recyclable copper, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,Illustrative example(s),"collection and transportation of pre-sorted recyclable corrugated cardboard, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,Illustrative example(s),"collection and transportation of pre-sorted recyclable electronics, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,Illustrative example(s),collection and transportation of pre-sorted recyclable glass from non-residential locations
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,Illustrative example(s),collection and transportation of pre-sorted recyclable mixed metals from non-residential locations
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,Illustrative example(s),"collection and transportation of pre-sorted recyclable newsprint, phone books or magazines, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,Illustrative example(s),"collection and transportation of pre-sorted recyclable organic waste, from commercial or business locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,Illustrative example(s),"collection and transportation of pre-sorted recyclable white goods, from commercial or business locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,Illustrative example(s),non-residential non-hazardous waste and recyclable materials subcontracted collection services
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,Illustrative example(s),"pumping, emptying and cleaning of non-residential septic tanks"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,beach cleaning and maintenance services
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transporation of pre-sorted recyclable ferrous metals, from agricultural locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transporation of pre-sorted recyclable ferrous metals, from commercial or business locations (except from industrial locations)"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transporation of pre-sorted recyclable ferrous metals, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of non-hazardous and pre-sorted recyclable materials, from agricultural or agribusiness locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of non-hazardous and pre-sorted recyclable materials, from commercial or business locations (except from industrial locations)"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of non-hazardous and pre-sorted recyclable materials, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of non-hazardous, non-recyclable waste or commingled materials, from agricultural or agribusiness locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of non-hazardous, non-recyclable waste or commingled materials, from commercial or business locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of non-hazardous, non-recyclable waste or commingled materials, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of non-hazardous, non-recyclable waste, garbage, rubbish, refuse, trash or commingled materials, from non-residential and non-industrial locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of non-hazardous, recyclable and commingled materials, from agricultural or agribusiness locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of non-hazardous, recyclable and commingled materials, from commercial or business locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of non-hazardous, recyclable and commingled materials, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of non-hazardous, recyclable and commingled materials, from industrial locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of non-hazardous, recyclable and commingled materials, from non-residential and non-industrial locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable aaseptic containers or tetra packs, from agricultural locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable aluminium, from agricultural locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable aluminium, from commercial or business locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable aluminium, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable aseptic containers or tetra packs, from commercial or business locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable aseptic containers or tetra packs, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable copper, from commercial or business locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable copper, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable corrugated cardboard, from agricultural locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable corrugated cardboard, from commercial or business locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable corrugated cardboard, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable electronics, from agricultural locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable electronics, from commercial or business locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable electronics, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable gable top containers, from agricultural locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable gable top containers, from commercial or business locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable gable top containers, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,collection and transportation of pre-sorted recyclable glass from non-residential locations
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable glass, from agricultural locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable glass, from commercial or business locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable glass, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,collection and transportation of pre-sorted recyclable mixed metals from non-residential locations
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable mixed metals, from agricultural locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable mixed metals, from commercial or business locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable mixed metals, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable mixed paper fibre or boxboard, from agricultural locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable mixed paper fibre or boxboard, from commercial or business locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable mixed paper fibre or boxboard, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable newsprint, phone books or magazines, from agricultural locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable newsprint, phone books or magazines, from commercial or business locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable newsprint, phone books or magazines, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable organic waste, from agricultural locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable organic waste, from commercial or business locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable organic waste, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable plastic HDPE, numbered 2, from agricultural locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable plastic HDPE, numbered 2, from commercial or business locations (except agricultural and industrial locations)"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable plastic PET, numbered 1, from agricultural locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable plastic PET, numbered 1, from commercial or business locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable plastic PET, numbered 1, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable plastics, numbered 3, 4, 5, 6 or 7, from agricultural locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable plastics, numbered 3, 4, 5, 6 or 7, from commercial or business locations (except from industrial locations)"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable plastics, numbered 3, 4, 5, 6 or 7, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable white goods, from agricultural locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable white goods, from commercial or business locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"collection and transportation of pre-sorted recyclable white goods, from governmental or institutional locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"non-hazardous waste container disinfection, from non-residential locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,non-residential non-hazardous waste and recyclable material collection services
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,non-residential non-hazardous waste and recyclable materials subcontracted collection services
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,placement and maintenance of portable toilets or waste containers at construction sites
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"portable toilets or waste containers rental, placement, maintenance and pumping services, at non-residential locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,All examples,"pumping, emptying and cleaning of non-residential septic tanks"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,Inclusion(s),beach cleaning and maintenance services
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,Inclusion(s),"non-hazardous waste container disinfection, from non-residential locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,Inclusion(s),"portable toilets or waste containers rental, placement, maintenance and pumping services, at non-residential locations"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,Exclusion(s),collection services bundled with destruction services for non-residential non-hazardous waste (See 7823114 Destruction services for non-hazardous waste)
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,Exclusion(s),ploughing and removal of snow from parking lots and driveways (See 7812323 Snow removal services for parking lots and driveways)
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,Exclusion(s),ploughing and removal of snow from railroads (See 5312113 Maintenance and repair and related services for railway tracks)
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,Exclusion(s),"ploughing and removal of snow from roads, highways and bridges (See 5311115 Snow removal services for roads, highways and bridges)"
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,Exclusion(s),ploughing and removal of snow from runways (See 5314113 Airport operation and administration services)
4,7823112,Non-residential non-hazardous waste and recyclable material collection services,Exclusion(s),"transportation of non-residential non-hazardous waste without collection service (See 5121251 Transportation of waste, without collection, by road)"
4,7823113,Collection services for non-hazardous construction and demolition waste,Illustrative example(s),"collection and transportation of non-hazardous demolition, construction, renovation or landclearing waste"
4,7823113,Collection services for non-hazardous construction and demolition waste,Illustrative example(s),"collection and transportation of non-hazardous demolition, construction, renovation or landclearing waste, from agricultural locations"
4,7823113,Collection services for non-hazardous construction and demolition waste,Illustrative example(s),"collection and transportation of non-hazardous demolition, construction, renovation or landclearing waste, from commercial or business locations"
4,7823113,Collection services for non-hazardous construction and demolition waste,Illustrative example(s),"collection and transportation of non-hazardous demolition, construction, renovation or landclearing waste, from governmental or institutional locations"
4,7823113,Collection services for non-hazardous construction and demolition waste,All examples,"collection and transportation of non-hazardous C&D or DLC waste, from agricultural locations"
4,7823113,Collection services for non-hazardous construction and demolition waste,All examples,"collection and transportation of non-hazardous C&D or DLC waste, from commercial or business locations"
4,7823113,Collection services for non-hazardous construction and demolition waste,All examples,"collection and transportation of non-hazardous C&D or DLC waste, from governmental or institutional locations"
4,7823113,Collection services for non-hazardous construction and demolition waste,All examples,"collection and transportation of non-hazardous C&D or DLC waste, from industrial locations"
4,7823113,Collection services for non-hazardous construction and demolition waste,All examples,"collection and transportation of non-hazardous demolition, construction, renovation or landclearing waste"
4,7823113,Collection services for non-hazardous construction and demolition waste,All examples,"collection and transportation of non-hazardous demolition, construction, renovation or landclearing waste, from agricultural locations"
4,7823113,Collection services for non-hazardous construction and demolition waste,All examples,"collection and transportation of non-hazardous demolition, construction, renovation or landclearing waste, from commercial or business locations"
4,7823113,Collection services for non-hazardous construction and demolition waste,All examples,"collection and transportation of non-hazardous demolition, construction, renovation or landclearing waste, from governmental or institutional locations"
4,7823113,Collection services for non-hazardous construction and demolition waste,All examples,"collection and transportation of non-hazardous demolition, construction, renovation or landclearing waste, from industrial locations"
4,7823113,Collection services for non-hazardous construction and demolition waste,Exclusion(s),collection services bundled with destruction services for non-hazardous construction and demolition waste (See 7823114 Destruction services for non-hazardous waste)
4,7823114,Destruction services for non-hazardous waste,Illustrative example(s),destruction services for documents or files
4,7823114,Destruction services for non-hazardous waste,All examples,automotive recycling services
4,7823114,Destruction services for non-hazardous waste,All examples,destruction of accounting documents or files
4,7823114,Destruction services for non-hazardous waste,All examples,destruction of human resources documents or files
4,7823114,Destruction services for non-hazardous waste,All examples,destruction of insurance documents or files
4,7823114,Destruction services for non-hazardous waste,All examples,destruction services bundled with collection services for non-hazardous waste
4,7823114,Destruction services for non-hazardous waste,All examples,destruction services for canned and bottled marmalades or syrups
4,7823114,Destruction services for non-hazardous waste,All examples,destruction services for documents or files
4,7823114,Destruction services for non-hazardous waste,All examples,destruction services for footwear soles
4,7823114,Destruction services for non-hazardous waste,All examples,destruction services for non-hazardous waste
4,7823114,Destruction services for non-hazardous waste,All examples,destruction services for obsolete (defective) equipment
4,7823114,Destruction services for non-hazardous waste,All examples,"dismantling of car (vehicle) wrecks, in order to obtain and separate recoverable materials"
4,7823114,Destruction services for non-hazardous waste,All examples,"dismantling of computer wrecks, in order to obtain and separate recoverable materials"
4,7823114,Destruction services for non-hazardous waste,All examples,services of dismantling and salvaging motor vehicles and other machinery for scrap or recycling
4,7823114,Destruction services for non-hazardous waste,All examples,ship dismantling services for waste or recycling
4,7823114,Destruction services for non-hazardous waste,All examples,ship recycling services
4,7823114,Destruction services for non-hazardous waste,All examples,ship-breaking services for waste or recycling
4,7823114,Destruction services for non-hazardous waste,Inclusion(s),automotive recycling services
4,7823114,Destruction services for non-hazardous waste,Inclusion(s),destruction services bundled with collection services for non-hazardous waste
4,7823114,Destruction services for non-hazardous waste,Inclusion(s),ship-breaking services for waste or recycling
4,7823114,Destruction services for non-hazardous waste,Exclusion(s),"civilian ship dismantling services for rebuilding or conversion (See 6814162 Civilian air, rail, and water transport equipment manufacturing services)"
4,7823114,Destruction services for non-hazardous waste,Exclusion(s),military ship dismantling services for rebuilding or conversion (See 6814163 Military air and water transport equipment manufacturing services)
4,7823115,"Non-hazardous waste and recyclable material consolidation, storage and preparation services",Illustrative example(s),"consolidation, temporary storage and preparation for transport of non-hazardous non-recyclable waste"
4,7823115,"Non-hazardous waste and recyclable material consolidation, storage and preparation services",Illustrative example(s),"consolidation, temporary storage and preparation for transport of non-hazardous recyclable materials"
4,7823115,"Non-hazardous waste and recyclable material consolidation, storage and preparation services",Illustrative example(s),container stations for non-hazardous non-recyclable waste
4,7823115,"Non-hazardous waste and recyclable material consolidation, storage and preparation services",Illustrative example(s),container stations for non-hazardous recyclable materials
4,7823115,"Non-hazardous waste and recyclable material consolidation, storage and preparation services",Illustrative example(s),drop-off centre services for non-hazardous non-recyclable waste
4,7823115,"Non-hazardous waste and recyclable material consolidation, storage and preparation services",Illustrative example(s),drop-off centre services for non-hazardous recyclable materials
4,7823115,"Non-hazardous waste and recyclable material consolidation, storage and preparation services",Illustrative example(s),non-hazardous non-recyclable waste transfer facility services
4,7823115,"Non-hazardous waste and recyclable material consolidation, storage and preparation services",Illustrative example(s),non-hazardous recyclable material transfer facility services
4,7823115,"Non-hazardous waste and recyclable material consolidation, storage and preparation services",All examples,"consolidation, temporary storage and preparation for transport of non-hazardous non-recyclable waste"
